,Title,Artist,Nationality,BeginDate,EndDate,Gender,Date,Department
15699,Tailpiece (page 61) from 3 PETITES FILLES DANS LA RUE,Jules Pascin,American,1885.0,1930.0,Male,1925,Prints & Illustrated Books
15700,Tailpiece (page 18) from HISTOIRE NATURELLE,Démétrius Emmanuel Galanis,French,1882.0,1966.0,Male,1939,Prints & Illustrated Books
15701,Art of this Century letterhead (Letter to Mrs. Hodges from Peggy Guggenheim),Unknown,Nationality Unknown,,,Gender Unknown,1946,Architecture & Design
15702,Luxembourg,Eugène Atget,French,1857.0,1927.0,Male,1899,Photography
15703,Double page in-text plate (folios 25 and 26) from ANULAR,Antoni Tàpies,Spanish,1923.0,2012.0,Male,1981,Prints & Illustrated Books
15704,Shadowgraphs,Terry Winters,American,1949.0,,Male,2002,Prints & Illustrated Books
15705,Hair,Louise Bourgeois,American,1911.0,2010.0,Female,1999,Prints & Illustrated Books
15706,"Miró, Oeuvres Graphique",Joan Miró,Spanish,1893.0,1983.0,Male,1965,Architecture & Design
15707,Werbe-Bau,Max Burchartz,German,1887.0,1961.0,Male,1900,Architecture & Design
15708,"ILLUSTRATED CHAPTER TITLE (pictorial border, page 7) from APHORISMES ET VARIÉTÉS",Raoul Dufy,French,1877.0,1953.0,Male,1900,Prints & Illustrated Books
15709,"SALUTE FIRST..., plate VI (folio 763) from CRIMES ET CHÂTIMENTS",Félix Vallotton,French,1865.0,1925.0,Male,1900,Prints & Illustrated Books
15710,Real Women Have Curves,Patricia Cardoso,Colombian,,,Female,2002,Film
15711,Plate (folio 22) from ACORDE,Vicente Rojo,Spanish,1932.0,,Male,1979,Prints & Illustrated Books
15712,"Peru, Number 13",Neil Maurer,American,1941.0,,Male,1976,Photography
15713,Untitled,Zeke Berman,American,1951.0,,Male,1984,Photography
15714,Preschool dariole mould from Book Drafts,Rosemarie Trockel,German,1952.0,,Female,1996,Drawings
15715,Untitled,Michael Mazur,American,1935.0,2009.0,Male,1968,Prints & Illustrated Books
15716,Untitled,Josef Koudelka,Czech,1938.0,,Male,1900,Photography
15717,Plate (page 389) from LES PETITES FLEURS,Émile Bernard,French,1868.0,1941.0,Male,1928,Prints & Illustrated Books
15718,Versailles--Hercules and Telephus by Jean-Baptiste Jouvenet,Eugène Atget,French,1857.0,1927.0,Male,1900,Photography
15719,The Tarot Cards,Zush (Alberto Porta),Spanish,1946.0,,Male,1900,Drawings
15720,"Ancien Couvent de l'Abbaye aux Bois, 16 Rue de Sèvres",Eugène Atget,French,1857.0,1927.0,Male,1900,Photography
15721,"Untitled. (Dance series, Jacob's Pillow, Beckett, Mass.)",Leslie Starobin,American,1955.0,,Female,1989,Photography
15722,Images of Éloges,Helene Fesenmaier,American,1937.0,2013.0,Female,1979,Prints & Illustrated Books
15723,Louise Balthy from Portraits of Actors and Actresses: Thirteen Lithographs (Portraits d'Acteurs & Actrices: Treize Lithographies),Henri de Toulouse-Lautrec,French,1864.0,1901.0,Male,1898,Prints & Illustrated Books
15724,Kinesias and Myrrhina (Cinésias et Myrrhine) from Lysistrata,Pablo Picasso,Spanish,1881.0,1973.0,Male,1934,Prints & Illustrated Books
15725,In-text plate (page 306) from LA 628-E8,Pierre Bonnard,French,1867.0,1947.0,Male,1908,Prints & Illustrated Books
15726,Programmed Picture,Herbert W. Kapitzki,Nationality Unknown,,,Male,1964,Prints & Illustrated Books
15727,"From Lookout Mountain, Colorado",Robert Adams,American,1937.0,,Male,1970,Photography
15728,Crossed Eye,Nicolás Paris,Colombian,1977.0,,Male,2008,Drawings
15729,Brothers,Aaron Siskind,American,1903.0,1991.0,Male,1937,Photography
15730,Ohio Landscape,Clarence H. White,American,1871.0,1925.0,Male,1900,Photography
15731,Supplementary drawing from L'ÉVANGILE,Léo Marchutz,French,1903.0,1976.0,Male,1900,Prints & Illustrated Books
15732,"Baiting the Bull, plate 10 from the illustrated book La Tauromaquia",Pablo Picasso,Spanish,1881.0,1973.0,Male,1900,Prints & Illustrated Books
15733,Take the 5:10 to Dreamland,Bruce Conner,American,1933.0,2008.0,Male,1977,Film
15734,Sunburn,Edward Steichen,American,1879.0,1973.0,Male,1925,Photography
15735,Headpiece (page 103) from PASSION,Georges Rouault,French,1871.0,1958.0,Male,1900,Prints & Illustrated Books
15736,"E. L. Marting House, Northampton Township, Ohio Project (Ground-floor plan and details)",Frank Lloyd Wright,American,1867.0,1959.0,Male,1947,Architecture & Design
15737,Back cover from S'EZD KOMITETOV DEREVENSKOJ BEDNOTY (CONGRESS OF COMMITTEES OF PEASANT POVERTY),Kazimir Malevich,Russian,1878.0,1935.0,Male,1918,Prints & Illustrated Books
15738,Plate (facing page 13) from Flaques,Kurt Seligmann,American,1900.0,1962.0,Male,1935,Prints & Illustrated Books
15739,In-text plate (page 107) from DAPHNIS ET CHLOÉ,Pierre Bonnard,French,1867.0,1947.0,Male,1902,Prints & Illustrated Books
15740,"Bull Leaving the Bull Pen, plate 5 from the illustrated book La Tauromaquia",Pablo Picasso,Spanish,1881.0,1973.0,Male,1900,Prints & Illustrated Books
15741,Untitled (Tool),Lee Lozano,American,1930.0,1999.0,Female,1964,Drawings
15742,"Butte, Montana",Lee Friedlander,American,1934.0,,Male,1970,Photography
15743,Untitled #87,José Antonio Suárez Londoño,Colombian,1955.0,,Male,1994,Prints & Illustrated Books
15744,"St. Mark's Tower in the Bouwerie, project, New York, NY (Perspective cutaway of a duplex apartment, 1930)",Frank Lloyd Wright,American,1867.0,1959.0,Male,1900,Architecture & Design
15745,Unknown Female,Andy Warhol,American,1928.0,1987.0,Male,1957,Drawings
15746,New York,Garry Winogrand,American,1928.0,1984.0,Male,1961,Photography
15747,Untitled from Iris Print-out Portrait,Les Levine,American,1935.0,,Male,1969,Prints & Illustrated Books
15748,Time Flowers from the series Nails,James Rosenquist,American,1933.0,2017.0,Male,1974,Prints & Illustrated Books
15749,Untitled from the series Interval (Entreacto),Tania Bruguera,Cuban,1968.0,,Female,1994,Prints & Illustrated Books
15750,"ESSENTIAL INTERIORIZATION WITH HORIZONTAL READINGS, plate 5 (folio 28) from 10 CONDIZIONI LINEARI DI SEGNALETICA ALEATORIA",Pic Adrian,Romanian,1910.0,,Male,1970,Prints & Illustrated Books
15751,Untitled from The Test of the Title (Le Test du titre),Pierre Alechinsky,Belgian,1927.0,,Male,1966,Prints & Illustrated Books
15752,Arms over knees from The Nude Man,Beth Van Hoesen,American,1926.0,2010.0,Female,1965,Prints & Illustrated Books
15753,Tailpiece (page 64) from PANTAGRUEL,André Derain,French,1880.0,1954.0,Male,1943,Prints & Illustrated Books
15754,Plate (folio 13) from SKETCHBOOK 1982,Roger Brown,American,1941.0,1997.0,Male,1983,Prints & Illustrated Books
15755,Egypt - Village,Hazel Kingsbury,American,1907.0,1982.0,Female,1959,Photography
15756,Bowl,Lucie Rie,British,1902.0,1995.0,Female,1953,Architecture & Design
15757,In-text plate (page 318) from THE WORKS,Edward Burne-Jones,British,1833.0,1898.0,Male,1900,Prints & Illustrated Books
15758,Plate (facing page 58) from Les Chants de Maldoror,Salvador Dalí,Spanish,1904.0,1989.0,Male,1934,Prints & Illustrated Books
15759,Dr. No,Rodney Graham,Canadian,1949.0,,Male,1991,Prints & Illustrated Books
15760,The Razorback Bunch (Etching V),Robert Rauschenberg,American,1925.0,2008.0,Male,1982,Prints & Illustrated Books
15761,Untitled,Jasper Johns,American,1930.0,,Male,1981,Drawings
15762,Fabric Sample,Richard Riemerschmid,German,1868.0,1957.0,Male,1905,Architecture & Design
15763,"Untitled, no. 29 of 34, from the illustrated book, Ode à l'Oubli",Louise Bourgeois,American,1911.0,2010.0,Female,2004,Prints & Illustrated Books
15764,Turtle,Octave Landuyt,Belgian,1922.0,,Male,1957,Drawings
15765,Plate 12 (folio 10 verso) from STAMPED INDELIBLY,Claes Oldenburg,American,1929.0,,Male,1967,Prints & Illustrated Books
15766,Poster for an exhibition of works by Hosiasson at Kootz Gallery,Elaine Lustig Cohen,American,1927.0,2016.0,Female,1958,Architecture & Design
15767,Untitled,Nadezhda Udal'tsova,Russian,1886.0,1961.0,Female,1916,Drawings
15768,"Kitchen Wall, Alabama Farmstead",Walker Evans,American,1903.0,1975.0,Male,1936,Photography
15769,Marcel Duchamp,Jacques Villon,French,1875.0,1963.0,Male,1953,Prints & Illustrated Books
15770,"Pittsburgh, Pennsylvania",Lee Friedlander,American,1934.0,,Male,1979,Photography
15771,100 Years,Hans-Peter Feldmann,German,1941.0,,Male,2001,Photography
15772,Untitled,Mikhail Larionov,Russian,1881.0,1964.0,Male,1900,Prints & Illustrated Books
15773,Seated Nude,Charles Despiau,French,1874.0,1946.0,Male,1929,Drawings
15774,The Ladders,Louise Bourgeois,American,1911.0,2010.0,Female,2006,Prints & Illustrated Books
15775,"Yellowstone National Park, Wyoming",Lee Friedlander,American,1934.0,,Male,1996,Photography
15776,"CLOUDS, plate IV (folio 12) from ELEMENTS",Roger Vieillard,French,1907.0,1989.0,Male,1957,Prints & Illustrated Books
15777,"Guardian, Cinecitta, Rome",William Klein,American,1928.0,,Male,1956,Photography
15778,Untitled,Dirk Bell,German,1969.0,,Male,2001,Drawings
15779,Beach House Project,Robert Venturi,American,1925.0,,Male,1959,Architecture & Design
15780,Plate (facing page X) from LES MINUTES DE SABLE MÉMORIAL,Alfred Jarry,French,1873.0,1907.0,Male,1894,Prints & Illustrated Books
15781,In-text plate (page 163) from DAPHNIS ET CHLOÉ,Pierre Bonnard,French,1867.0,1947.0,Male,1902,Prints & Illustrated Books
15782,"May Day, Moscow",Diego Rivera,Mexican,1886.0,1957.0,Male,1928,Drawings
15783,The Temple from the North,Captain William de Wiveleslie Abney,British,1843.0,1920.0,Male,1876,Photography
15784,Skirts,Clare Strand,British,1973.0,,Female,2011,Photography
15785,Plate (facing page 557) from L'ODYSSÉE,Émile Bernard,French,1868.0,1941.0,Male,1930,Prints & Illustrated Books
15786,"Untitled, plate 11 of 14, from the portfolio, Autobiographical Series",Louise Bourgeois,American,1911.0,2010.0,Female,1993,Prints & Illustrated Books
15787,"Designs for a mural in the mechanical engineering pavilion at the All Russian Exhibition of Agriculture, Crafts, and Industry, Moscow, Design for Mechanical Engineering Pavilion",Alexandra Exter,Russian,1882.0,1949.0,Female,1923,Drawings
15788,Incident at Anakie,Laurence Daws,Australian,,,Male,1965,Prints & Illustrated Books
15789,Plate (folio 13) from 2 POEMAS,Antonio Frasconi,American,1919.0,2013.0,Male,1953,Prints & Illustrated Books
15790,East Side Public School. A Class in the Condemned Essex Market School. Gas burning by day,Jacob August Riis,American,1849.0,1914.0,Male,1900,Photography
15791,Yes We Can,Faith Hubley,American,1924.0,2001.0,Female,1989,Film
15792,Headpiece (page 175) from L'IMITATION DE JÉSUS-CHRIST,Maurice Denis,French,1870.0,1943.0,Male,1900,Prints & Illustrated Books
15793,"Fagus-Werk, Karl Benscheidt",Johannes Molzahn,German,1892.0,1965.0,Male,1922,Architecture & Design
15794,Noah's Ark,Shalom Of Safed (Shalom Moskowitz),Israeli,1895.0,1980.0,Male,1965,Drawings
15795,Transeunte (Passerby),Eryk Rocha,Brazilian,1978.0,,Male,2011,Film
15796,Clarification Piece,Lee Lozano,American,1930.0,1999.0,Female,1969,Drawings
15797,Untitled from Favorite Objects,Christian Boltanski,French,1944.0,,Male,1998,Prints & Illustrated Books
15798,Busoni Chart for HPSCHD (with Lejaren Hiller),John Cage,American,1912.0,1992.0,Male,1969,Drawings
15799,Lisa Krohn,Edward Fella,American,1938.0,,Male,1994,Architecture & Design
15800,Plate (facing page 26) from BUCOLIQUES,André Beaudin,French,1895.0,1975.0,Male,1936,Prints & Illustrated Books
15801,"Saint of the Inner Light (Die Heilige vom innern Licht) from the portfolio New European Graphics, 1st Portfolio: Masters of the State Bauhaus, Weimar (Neue europäische Graphik, 1. Mappe: Meister des Staatlichen Bauhauses in Weimar), 1921",Paul Klee,German,1879.0,1940.0,Male,1921,Prints & Illustrated Books
15802,HÔTEL LAVERDY. ANNEXE DE LA MONNAIE,Eugène Atget,French,1857.0,1927.0,Male,1900,Photography
15803,Mealtime in the Trench (Loretto Heights) [Mahlzeit in der Sappe (Lorettohöhe)]  from The War (Der Krieg),Otto Dix,German,1891.0,1969.0,Male,1924,Prints & Illustrated Books
15804,Skin from Artists and Writers Protest against the War in Vietnam,Irving Petlin,American,1934.0,,Male,1967,Prints & Illustrated Books
15805,Casual Labourer,August Sander,German,1876.0,1964.0,Male,1930,Photography
15806,Eastern Facade of the Temple of Victory,William James Stillman,American,1828.0,1901.0,Male,1869,Photography
15807,Remove Old Lumber,Herbert Tomlinson,British,1902.0,,Male,1941,Architecture & Design
15808,"Eighteen Happenings in Six Parts, Reuben Gallery, New York, October 1959",Fred W. McDarrah,American,1926.0,2007.0,Male,1959,Prints & Illustrated Books
15809,Independence/Nakba,Fazal Sheikh,American,1965.0,,Male,2013,Photography
15810,"Le Lit, Gros Édredon, Bleu",Louise Bourgeois,American,1911.0,2010.0,Female,1997,Prints & Illustrated Books
15811,"Untitled (After Malevich and Schiele), from the 1917 exhibition, Nature Morte Gallery, New York",Sherrie Levine,American,1947.0,,Female,1984,Drawings
15812,"Le Mirliton, no. 2",Théophile-Alexandre Steinlen,French,1859.0,1923.0,Male,1885,Prints & Illustrated Books
15813,Tailpiece (page 258) from L'IMITATION DE JÉSUS-CHRIST,Maurice Denis,French,1870.0,1943.0,Male,1900,Prints & Illustrated Books
15814,Portrait of Konrad Bercovici,Amedeo Modigliani,Italian,1884.0,1920.0,Male,1919,Drawings
15815,Untitled,Gernot Bubenik,German,1942.0,,Male,1966,Prints & Illustrated Books
15816,"VERTIGO (tailpiece, folio 12) from COMMUNICATIONS",Maurice de Vlaminck,French,1876.0,1958.0,Male,1921,Prints & Illustrated Books
15817,"JEREMIAH'S CALLING, plate 100 (volume II, folio 91) from the BIBLE",Marc Chagall,French,1887.0,1985.0,Male,1900,Prints & Illustrated Books
15818,THE WORKS,Ralph Hughes,American,1923.0,,Male,1965,Prints & Illustrated Books
15819,Everforward...,Gary Simmons,American,1964.0,,Male,1993,Prints & Illustrated Books
15820,"Resor House Project, Jackson Hole, Wyoming, Exterior perspective",Ludwig Mies van der Rohe,American,1886.0,1969.0,Male,1900,Architecture & Design
15821,"Henke House Addition, Essen, Germany, Terrace plan",Ludwig Mies van der Rohe,American,1886.0,1969.0,Male,1930,Architecture & Design
15822,Water Pitcher,Nanny Still,Finnish,1926.0,2009.0,Female,1957,Architecture & Design
15823,Ralph Samuels stationery envelope,Alvin Lustig,American,1915.0,1955.0,Male,1900,Architecture & Design
15824,"Poster for Ken Friedman, Graphis Gallery, La Jolla, California, September 11–October 1, 1974",Ken Friedman,American,1939.0,,Male,1974,Prints & Illustrated Books
15825,"Serenade for Alison, Paralelle Aufführungen Neuster Musik, Kunsthandel Monet, Amsterdam, October 5, 1962",Nam June Paik,American,1932.0,2006.0,Male,1962,Fluxus Collection
15826,Ancien couvent des Carmes. Rue de Vaugirard 70,Eugène Atget,French,1857.0,1927.0,Male,1900,Photography
15827,HÔTEL DE VILLARS. 116 RUE DE GRENELLE,Eugène Atget,French,1857.0,1927.0,Male,1900,Photography
15828,Catapult,Judith Godwin,American,1930.0,,Female,1990,Drawings
15829,"Berkeley, 46",Richard Diebenkorn,American,1922.0,1993.0,Male,1955,Painting & Sculpture
15830,Departure for Venus,Sergio Gonzalez-Tornero,Chilean,1927.0,,Male,1968,Prints & Illustrated Books
15831,SOUVENIRS,Omar Rayo,Colombian,1928.0,2010.0,Male,1965,Prints & Illustrated Books
15832,"Proof of 3rd color for Plate 5 (supplementary suite, plate 56) from FOUR TALES FROM THE ARABIAN NIGHTS",Marc Chagall,French,1887.0,1985.0,Male,1900,Prints & Illustrated Books
15833,Manoletina,Joan Miró,Spanish,1893.0,1983.0,Male,1969,Prints & Illustrated Books
15834,Untitled,Doris Ulmann,American,1884.0,1934.0,Female,1900,Photography
15835,"Arthur Heurtley House, Oak Park, IL",Frank Lloyd Wright,American,1867.0,1959.0,Male,1902,Architecture & Design
15836,"Improvisation 22, Variation I (Improvisation 22, Variation I) (headpiece, folio 31) from Klänge (Sounds)",Vasily Kandinsky,French,1866.0,1944.0,Male,1913,Prints & Illustrated Books
15837,"The Manhattan Transcripts Project, New York, New York, Episode 1: The Park",Bernard Tschumi,Nationality Unknown,1944.0,,Male,1900,Architecture & Design
15838,Tapir Eating a Leaf (Tapir comiendo una hoja),Ruth Bessoudo Courvoisier,Brazilian,1924.0,,Female,1967,Prints & Illustrated Books
15839,"German Pavilion, International Exposition, Brussels, Belgium, Elevation",Ludwig Mies van der Rohe,American,1886.0,1969.0,Male,1934,Architecture & Design
15840,Beomaster 1900 Receiver,Jacob Jensen,Danish,1926.0,2015.0,Male,1976,Architecture & Design
15841,Bands of Color from Lower Left Corner (Single),Sol LeWitt,American,1928.0,2007.0,Male,1989,Prints & Illustrated Books
15842,Untitled (page 25) from ENDOCRINOLOGY,Kiki Smith,American,1954.0,,Female,1997,Prints & Illustrated Books
15843,Vue Prise Sous le Pont Neuf (6e Arrondissement),Eugène Atget,French,1857.0,1927.0,Male,1900,Photography
15844,Plate (page 170) from LES OLYMPIQUES,Charles Despiau,French,1874.0,1946.0,Male,1943,Prints & Illustrated Books
15845,RUE DE MEDICIS (ODÉON),Eugène Atget,French,1857.0,1927.0,Male,1926,Photography
15846,Tha chu mi la co timanaue i a coma.....,Ernesto Neto,Brazilian,1964.0,,Male,1900,Drawings
15847,FONTAINE VISCONTI. RUE RICHELIEU,Eugène Atget,French,1857.0,1927.0,Male,1907,Photography
15848,Los Angeles,Adam Bartos,American,1953.0,,Male,1978,Photography
15849,AN EXTRA WAS ISSUED,Akira Matsumoto,Japanese,1936.0,,Male,1964,Prints & Illustrated Books
15850,No (1-3),Louise Bourgeois,American,1911.0,2010.0,Female,1900,Prints & Illustrated Books
15851,"Untitled, no. 31 of 34, from the illustrated book, Ode à l'Oubli",Louise Bourgeois,American,1911.0,2010.0,Female,2002,Prints & Illustrated Books
15852,(Untitled) (Nude Torso from Behind),Kn Thurlbeck,American,1947.0,,Male,1988,Photography
15853,Untitled,Henry Pearson,American,1914.0,2006.0,Male,1964,Prints & Illustrated Books
15854,Capella 4B,Victor Vasarely,French,1908.0,1997.0,Male,1965,Painting & Sculpture
